id,flightId,duration,endPrice,departure,arrival,departureRounded,daynight,flightIdUnique,company,departureMonth,departureDay,departureHour,departureWeekday,cluster,medianPrice,meanPrice,sumPrice,sdPrice
265732,SK673,2 h 10 m,2499,2019-05-05T15:00:00Z,2019-05-05T17:10:00Z,2019-05-06T12:00:00Z,day,SK673_2019_5_5_15_0,SK,5,5,15,Sunday,7,1749,2309.938775510204,113187,860.5888586737974
265729,LH805,2 h 5 m,1797,2019-05-05T16:50:00Z,2019-05-05T18:55:00Z,2019-05-06T12:00:00Z,day,LH805_2019_5_5_16_50,LH,5,5,16,Sunday,7,4269,4319.070175438596,246187,1133.510237833423
265740,LH809,2 h 10 m,6478,2019-05-06T04:05:00Z,2019-05-06T06:15:00Z,2019-05-06T12:00:00Z,day,LH809_2019_5_6_4_5,LH,5,6,4,Monday,1,3031,3656.5185185185187,197452,1350.257288420845
265736,SK635,2 h 15 m,4419,2019-05-06T07:00:00Z,2019-05-06T09:15:00Z,2019-05-06T12:00:00Z,day,SK635_2019_5_6_7_0,SK,5,6,7,Monday,1,1499,2058.155172413793,119373,879.7401889538161
265739,LH801,2 h 10 m,5268,2019-05-06T08:10:00Z,2019-05-06T10:20:00Z,2019-05-06T12:00:00Z,day,LH801_2019_5_6_8_10,LH,5,6,8,Monday,1,2646,3126.5172413793102,181338,1668.912107483356
265735,LH803,2 h 5 m,1991,2019-05-06T11:10:00Z,2019-05-06T13:15:00Z,2019-05-06T12:00:00Z,day,LH803_2019_5_6_11_10,LH,5,6,11,Monday,1,1794,2265.9322033898306,133690,1309.6646170365434
268911,SK637,2 h 15 m,4419,2019-05-06T12:35:00Z,2019-05-06T14:50:00Z,2019-05-07T12:00:00Z,day,SK637_2019_5_6_12_35,SK,5,6,12,Monday,1,1499,1789.0172413793102,103763,823.4780856782144
268908,LH807,2 h 5 m,1797,2019-05-06T14:25:00Z,2019-05-06T16:30:00Z,2019-05-07T12:00:00Z,day,LH807_2019_5_6_14_25,LH,5,6,14,Monday,1,1464,1504.603448275862,87267,202.06590375811794
268912,SK673,2 h 10 m,4419,2019-05-06T15:00:00Z,2019-05-06T17:10:00Z,2019-05-07T12:00:00Z,day,SK673_2019_5_6_15_0,SK,5,6,15,Monday,1,1499,1839.7068965517242,106703,933.2652733697522
268909,LH805,2 h 5 m,1797,2019-05-06T16:50:00Z,2019-05-06T18:55:00Z,2019-05-07T12:00:00Z,day,LH805_2019_5_6_16_50,LH,5,6,16,Monday,7,1794,1794.103448275862,104058,99.00800776672499
268920,LH809,2 h 10 m,5268,2019-05-07T04:05:00Z,2019-05-07T06:15:00Z,2019-05-07T12:00:00Z,day,LH809_2019_5_7_4_5,LH,5,7,4,Tuesday,1,2261,2611.915254237288,154103,1040.718108975482
268917,SK635,2 h 15 m,4419,2019-05-07T07:00:00Z,2019-05-07T09:15:00Z,2019-05-07T12:00:00Z,day,SK635_2019_5_7_7_0,SK,5,7,7,Tuesday,1,1329,1878.3389830508474,110822,1021.7953707377114
268913,LH801,2 h 10 m,1797,2019-05-07T08:00:00Z,2019-05-07T10:10:00Z,2019-05-07T12:00:00Z,day,LH801_2019_5_7_8_0,LH,5,7,8,Tuesday,1,1464,1492.7457627118645,88072,199.96151295379397
268914,LH803,2 h 5 m,1797,2019-05-07T11:10:00Z,2019-05-07T13:15:00Z,2019-05-07T12:00:00Z,day,LH803_2019_5_7_11_10,LH,5,7,11,Tuesday,1,1711.5,1832.4333333333334,109946,619.925073839687
272685,SK637,2 h 15 m,4419,2019-05-07T12:35:00Z,2019-05-07T14:50:00Z,2019-05-08T12:00:00Z,day,SK637_2019_5_7_12_35,SK,5,7,12,Tuesday,1,969,1526.948275862069,88563,948.2467371262923
272683,LH807,2 h 5 m,1797,2019-05-07T14:25:00Z,2019-05-07T16:30:00Z,2019-05-08T12:00:00Z,day,LH807_2019_5_7_14_25,LH,5,7,14,Tuesday,1,1464,1504.6724137931035,87271,202.10960965122266
272686,SK673,2 h 10 m,4419,2019-05-07T15:00:00Z,2019-05-07T17:10:00Z,2019-05-08T12:00:00Z,day,SK673_2019_5_7_15_0,SK,5,7,15,Tuesday,1,1499,1768.844827586207,102593,789.6219348906769
272684,LH805,2 h 5 m,1797,2019-05-07T16:50:00Z,2019-05-07T18:55:00Z,2019-05-08T12:00:00Z,day,LH805_2019_5_7_16_50,LH,5,7,16,Tuesday,1,1464,1648.9310344827586,95638,560.1967343043217
272694,LH809,2 h 10 m,5268,2019-05-08T04:05:00Z,2019-05-08T06:15:00Z,2019-05-08T12:00:00Z,day,LH809_2019_5_8_4_5,LH,5,8,4,Wednesday,1,2261,2644.4745762711864,156024,1067.14367962481
272691,SK635,2 h 15 m,4419,2019-05-08T07:00:00Z,2019-05-08T09:15:00Z,2019-05-08T12:00:00Z,day,SK635_2019_5_8_7_0,SK,5,8,7,Wednesday,1,1329,1808.457627118644,106699,993.643700834492
272687,LH801,2 h 10 m,1797,2019-05-08T08:00:00Z,2019-05-08T10:10:00Z,2019-05-08T12:00:00Z,day,LH801_2019_5_8_8_0,LH,5,8,8,Wednesday,1,1464,1491.542372881356,88001,198.27317641054606
272688,LH803,2 h 5 m,1797,2019-05-08T11:15:00Z,2019-05-08T13:20:00Z,2019-05-08T12:00:00Z,day,LH803_2019_5_8_11_15,LH,5,8,11,Wednesday,1,1464,1548.8833333333334,92933,158.71145245773204
276444,SK637,2 h 15 m,4419,2019-05-08T12:35:00Z,2019-05-08T14:50:00Z,2019-05-09T12:00:00Z,day,SK637_2019_5_8_12_35,SK,5,8,12,Wednesday,1,1499,1788.6724137931035,103743,807.4620709777986
276442,LH807,2 h 5 m,1797,2019-05-08T14:25:00Z,2019-05-08T16:30:00Z,2019-05-09T12:00:00Z,day,LH807_2019_5_8_14_25,LH,5,8,14,Wednesday,1,1464,1503.448275862069,87200,200.48399090952444
276445,SK673,2 h 10 m,4419,2019-05-08T15:00:00Z,2019-05-08T17:10:00Z,2019-05-09T12:00:00Z,day,SK673_2019_5_8_15_0,SK,5,8,15,Wednesday,1,1499,1773.155172413793,102843,788.8049989549288
276443,LH805,2 h 5 m,1797,2019-05-08T16:50:00Z,2019-05-08T18:55:00Z,2019-05-09T12:00:00Z,day,LH805_2019_5_8_16_50,LH,5,8,16,Wednesday,3,1794,1702.9827586206898,98773,147.6454372343289
276451,LH809,2 h 10 m,5269,2019-05-09T04:05:00Z,2019-05-09T06:15:00Z,2019-05-09T12:00:00Z,day,LH809_2019_5_9_4_5,LH,5,9,4,Thursday,1,2646,3046.2203389830506,179727,991.2102854208189
276449,SK635,2 h 15 m,4419,2019-05-09T07:00:00Z,2019-05-09T09:15:00Z,2019-05-09T12:00:00Z,day,SK635_2019_5_9_7_0,SK,5,9,7,Thursday,1,1749,2102.576271186441,124052,831.384868828445
276446,LH801,2 h 10 m,1797,2019-05-09T08:10:00Z,2019-05-09T10:20:00Z,2019-05-09T12:00:00Z,day,LH801_2019_5_9_8_10,LH,5,9,8,Thursday,7,1796,1773.2203389830509,104620,175.75306617196938
276447,LH803,2 h 5 m,2268,2019-05-09T11:10:00Z,2019-05-09T13:15:00Z,2019-05-09T12:00:00Z,day,LH803_2019_5_9_11_10,LH,5,9,11,Thursday,10,1985,2095.9830508474574,123663,745.9254259556271
279651,SK637,2 h 15 m,4419,2019-05-09T12:35:00Z,2019-05-09T14:50:00Z,2019-05-10T12:00:00Z,day,SK637_2019_5_9_12_35,SK,5,9,12,Thursday,1,1499,1861.4310344827586,107963,907.8801047682445
279653,LH807,2 h 5 m,6479,2019-05-09T14:25:00Z,2019-05-09T16:30:00Z,2019-05-10T12:00:00Z,day,LH807_2019_5_9_14_25,LH,5,9,14,Thursday,1,2646,2882.793103448276,167202,1057.2801543885535
279652,SK673,2 h 10 m,4419,2019-05-09T15:00:00Z,2019-05-09T17:10:00Z,2019-05-10T12:00:00Z,day,SK673_2019_5_9_15_0,SK,5,9,15,Thursday,1,1749,2410.793103448276,139826,1390.1054075724362
279654,LH805,2 h 5 m,6479,2019-05-09T16:50:00Z,2019-05-09T18:55:00Z,2019-05-10T12:00:00Z,day,LH805_2019_5_9_16_50,LH,5,9,16,Thursday,1,2647.5,3218.948275862069,186699,1012.0894735846407
279656,LH809,2 h 10 m,2268,2019-05-10T04:20:00Z,2019-05-10T06:30:00Z,2019-05-10T12:00:00Z,day,LH809_2019_5_10_4_20,LH,5,10,4,Friday,3,2262,2095.9830508474574,123663,262.49213397248394
279659,SK635,2 h 15 m,4419,2019-05-10T07:00:00Z,2019-05-10T09:15:00Z,2019-05-10T12:00:00Z,day,SK635_2019_5_10_7_0,SK,5,10,7,Friday,1,1749,2148.169491525424,126742,797.544294576675
279657,LH801,2 h 10 m,2268,2019-05-10T08:00:00Z,2019-05-10T10:10:00Z,2019-05-10T12:00:00Z,day,LH801_2019_5_10_8_0,LH,5,10,8,Friday,7,2265,2282.915254237288,134692,185.68440858317243
279655,LH803,2 h 5 m,1300,2019-05-10T11:10:00Z,2019-05-10T13:15:00Z,2019-05-10T12:00:00Z,day,LH803_2019_5_10_11_10,LH,5,10,11,Friday,5,1794,1854.45,111267,851.7707860885453
283583,SK637,2 h 15 m,3509,2019-05-10T12:35:00Z,2019-05-10T14:50:00Z,2019-05-11T12:00:00Z,day,SK637_2019_5_10_12_35,SK,5,10,12,Friday,1,1499,1864.8793103448277,108163,734.6245747864808
283585,LH807,2 h 5 m,6481,2019-05-10T14:25:00Z,2019-05-10T16:30:00Z,2019-05-11T12:00:00Z,day,LH807_2019_5_10_14_25,LH,5,10,14,Friday,1,2263.5,2725.448275862069,158076,1149.0585188465454
283584,SK673,2 h 10 m,4419,2019-05-10T15:00:00Z,2019-05-10T17:10:00Z,2019-05-11T12:00:00Z,day,SK673_2019_5_10_15_0,SK,5,10,15,Friday,1,1499,2124.362068965517,123213,1205.4313735881988
283586,LH805,2 h 5 m,6481,2019-05-10T16:50:00Z,2019-05-10T18:55:00Z,2019-05-11T12:00:00Z,day,LH805_2019_5_10_16_50,LH,5,10,16,Friday,1,2117,2725.206896551724,158062,1140.070154175975
283594,LH809,2 h 10 m,2268,2019-05-11T04:20:00Z,2019-05-11T06:30:00Z,2019-05-11T12:00:00Z,day,LH809_2019_5_11_4_20,LH,5,11,4,Saturday,1,1795,1779.7966101694915,105008,304.8758243353726
283590,SK635,2 h 15 m,1749,2019-05-11T07:00:00Z,2019-05-11T09:15:00Z,2019-05-11T12:00:00Z,day,SK635_2019_5_11_7_0,SK,5,11,7,Saturday,3,1499,1583.084745762712,93402,170.20051948293755
283591,LH801,2 h 10 m,1798,2019-05-11T08:00:00Z,2019-05-11T10:10:00Z,2019-05-11T12:00:00Z,day,LH801_2019_5_11_8_0,LH,5,11,8,Saturday,1,1629,1624.2542372881355,95831,189.25020778199664
283592,LH803,2 h 5 m,1798,2019-05-11T11:10:00Z,2019-05-11T13:15:00Z,2019-05-11T12:00:00Z,day,LH803_2019_5_11_11_10,LH,5,11,11,Saturday,10,1794,1721.0333333333333,103262,88.81116258033138
287400,LH807,2 h 5 m,1799,2019-05-11T14:25:00Z,2019-05-11T16:30:00Z,2019-05-12T12:00:00Z,day,LH807_2019_5_11_14_25,LH,5,11,14,Saturday,1,1465,1505.0344827586207,87292,202.3536044804218
287398,SK673,2 h 10 m,1749,2019-05-11T15:00:00Z,2019-05-11T17:10:00Z,2019-05-12T12:00:00Z,day,SK673_2019_5_11_15_0,SK,5,11,15,Saturday,1,1329,1493.5,86623,259.6268070661588
287401,LH805,2 h 5 m,1799,2019-05-11T16:50:00Z,2019-05-11T18:55:00Z,2019-05-12T12:00:00Z,day,LH805_2019_5_11_16_50,LH,5,11,16,Saturday,1,1465,1505.0344827586207,87292,202.3536044804218
287403,LH809,2 h 10 m,2270,2019-05-12T04:20:00Z,2019-05-12T06:30:00Z,2019-05-12T12:00:00Z,day,LH809_2019_5_12_4_20,LH,5,12,4,Sunday,1,1796,1809.7457627118645,106775,285.6422644051374
287406,SK635,2 h 15 m,4419,2019-05-12T07:00:00Z,2019-05-12T09:15:00Z,2019-05-12T12:00:00Z,day,SK635_2019_5_12_7_0,SK,5,12,7,Sunday,1,1499,1640.2033898305085,96772,496.5282149728986
287404,LH801,2 h 10 m,2270,2019-05-12T08:00:00Z,2019-05-12T10:10:00Z,2019-05-12T12:00:00Z,day,LH801_2019_5_12_8_0,LH,5,12,8,Sunday,1,2647,2847.7457627118642,168017,706.7163405307076
287405,LH803,2 h 5 m,4283,2019-05-12T11:10:00Z,2019-05-12T13:15:00Z,2019-05-12T12:00:00Z,day,LH803_2019_5_12_11_10,LH,5,12,11,Sunday,3,4271,3909.237288135593,230645,657.0923238281651
291318,SK637,2 h 15 m,4419,2019-05-12T12:35:00Z,2019-05-12T14:50:00Z,2019-05-13T12:00:00Z,day,SK637_2019_5_12_12_35,SK,5,12,12,Sunday,1,1499,2529.8793103448274,146733,1436.8410535785217
291317,LH807,2 h 5 m,2270,2019-05-12T14:25:00Z,2019-05-12T16:30:00Z,2019-05-13T12:00:00Z,day,LH807_2019_5_12_14_25,LH,5,12,14,Sunday,1,2262,3087.8793103448274,179097,1379.9444443125199
291319,SK673,2 h 10 m,4419,2019-05-12T15:00:00Z,2019-05-12T17:10:00Z,2019-05-13T12:00:00Z,day,SK673_2019_5_12_15_0,SK,5,12,15,Sunday,1,2499,3102.637931034483,179953,1298.7954837892812
291316,LH805,2 h 5 m,1799,2019-05-12T16:50:00Z,2019-05-12T18:55:00Z,2019-05-13T12:00:00Z,day,LH805_2019_5_12_16_50,LH,5,12,16,Sunday,7,2262,2578.5689655172414,149557,753.2297967680661
291326,LH809,2 h 10 m,5273,2019-05-13T04:05:00Z,2019-05-13T06:15:00Z,2019-05-13T12:00:00Z,day,LH809_2019_5_13_4_5,LH,5,13,4,Monday,1,2651,2932.4406779661017,173014,966.2343770639824
291324,SK635,2 h 15 m,2499,2019-05-13T07:00:00Z,2019-05-13T09:15:00Z,2019-05-13T12:00:00Z,day,SK635_2019_5_13_7_0,SK,5,13,7,Monday,1,1499,1667.949152542373,98409,643.5577948412977
291327,LH801,2 h 10 m,5273,2019-05-13T08:10:00Z,2019-05-13T10:20:00Z,2019-05-13T12:00:00Z,day,LH801_2019_5_13_8_10,LH,5,13,8,Monday,1,2648,2851.271186440678,168225,958.0650548516411
291322,LH803,2 h 5 m,1994,2019-05-13T11:10:00Z,2019-05-13T13:15:00Z,2019-05-13T12:00:00Z,day,LH803_2019_5_13_11_10,LH,5,13,11,Monday,1,1796,1953.6166666666666,117217,366.555709071769
294575,SK637,2 h 15 m,2499,2019-05-13T12:35:00Z,2019-05-13T14:50:00Z,2019-05-14T12:00:00Z,day,SK637_2019_5_13_12_35,SK,5,13,12,Monday,1,1499,1602.4655172413793,92943,585.7789001344366
294573,LH807,2 h 5 m,1799,2019-05-13T14:25:00Z,2019-05-13T16:30:00Z,2019-05-14T12:00:00Z,day,LH807_2019_5_13_14_25,LH,5,13,14,Monday,1,1465,1505.2586206896551,87305,202.56768938808835
294576,SK673,2 h 10 m,2499,2019-05-13T15:00:00Z,2019-05-13T17:10:00Z,2019-05-14T12:00:00Z,day,SK673_2019_5_13_15_0,SK,5,13,15,Monday,1,1499,1673.844827586207,97083,521.0178904469204
294574,LH805,2 h 5 m,1799,2019-05-13T16:50:00Z,2019-05-13T18:55:00Z,2019-05-14T12:00:00Z,day,LH805_2019_5_13_16_50,LH,5,13,16,Monday,1,1465,1505.2586206896551,87305,202.56768938808835
294584,LH809,2 h 10 m,5273,2019-05-14T04:05:00Z,2019-05-14T06:15:00Z,2019-05-14T12:00:00Z,day,LH809_2019_5_14_4_5,LH,5,14,4,Tuesday,1,2265,2580.7457627118642,152264,1070.875062631593
294582,SK635,2 h 15 m,2499,2019-05-14T07:00:00Z,2019-05-14T09:15:00Z,2019-05-14T12:00:00Z,day,SK635_2019_5_14_7_0,SK,5,14,7,Tuesday,1,1329,1598.1694915254238,94292,694.4566259026417
294577,LH801,2 h 10 m,1799,2019-05-14T08:00:00Z,2019-05-14T10:10:00Z,2019-05-14T12:00:00Z,day,LH801_2019_5_14_8_0,LH,5,14,8,Tuesday,1,1465,1501.7796610169491,88605,195.49513335477266
294578,LH803,2 h 5 m,1799,2019-05-14T11:10:00Z,2019-05-14T13:15:00Z,2019-05-14T12:00:00Z,day,LH803_2019_5_14_11_10,LH,5,14,11,Tuesday,1,1465,1567.25,94035,150.65896216739293
298306,SK637,2 h 15 m,2499,2019-05-14T12:35:00Z,2019-05-14T14:50:00Z,2019-05-15T12:00:00Z,day,SK637_2019_5_14_12_35,SK,5,14,12,Tuesday,1,969,1354.4827586206898,78560,765.3297246395291
298304,LH807,2 h 5 m,1799,2019-05-14T14:25:00Z,2019-05-14T16:30:00Z,2019-05-15T12:00:00Z,day,LH807_2019_5_14_14_25,LH,5,14,14,Tuesday,1,1465,1511.051724137931,87641,199.00942606731437
298307,SK673,2 h 10 m,2499,2019-05-14T15:00:00Z,2019-05-14T17:10:00Z,2019-05-15T12:00:00Z,day,SK673_2019_5_14_15_0,SK,5,14,15,Tuesday,1,1499,1595.9137931034484,92563,606.1765212329918
298305,LH805,2 h 5 m,1799,2019-05-14T16:50:00Z,2019-05-14T18:55:00Z,2019-05-15T12:00:00Z,day,LH805_2019_5_14_16_50,LH,5,14,16,Tuesday,1,1465,1694.0689655172414,98256,690.7770570370268
298315,LH809,2 h 10 m,5273,2019-05-15T04:05:00Z,2019-05-15T06:15:00Z,2019-05-15T12:00:00Z,day,LH809_2019_5_15_4_5,LH,5,15,4,Wednesday,1,2265,2742.4745762711864,161806,981.0107447113113
298314,SK635,2 h 15 m,2499,2019-05-15T07:00:00Z,2019-05-15T09:15:00Z,2019-05-15T12:00:00Z,day,SK635_2019_5_15_7_0,SK,5,15,7,Wednesday,1,1329,1566.6440677966102,92432,582.157010540197
298313,LH801,2 h 10 m,1799,2019-05-15T08:00:00Z,2019-05-15T10:10:00Z,2019-05-15T12:00:00Z,day,LH801_2019_5_15_8_0,LH,5,15,8,Wednesday,1,1465,1514.6440677966102,89364,189.48739951846716
298309,LH803,2 h 5 m,1799,2019-05-15T11:15:00Z,2019-05-15T13:20:00Z,2019-05-15T12:00:00Z,day,LH803_2019_5_15_11_15,LH,5,15,11,Wednesday,1,1796,1866.6833333333334,112001,180.64549905182696
300410,SK637,2 h 15 m,1749,2019-05-15T12:35:00Z,2019-05-15T14:50:00Z,2019-05-16T12:00:00Z,day,SK637_2019_5_15_12_35,SK,5,15,12,Wednesday,1,1499,1293.3275862068965,75013,460.55220051704123
300413,LH807,2 h 5 m,1799,2019-05-15T14:25:00Z,2019-05-15T16:30:00Z,2019-05-16T12:00:00Z,day,LH807_2019_5_15_14_25,LH,5,15,14,Wednesday,1,1465,1515.5689655172414,87903,193.58339352339567
300411,SK673,2 h 10 m,1749,2019-05-15T15:00:00Z,2019-05-15T17:10:00Z,2019-05-16T12:00:00Z,day,SK673_2019_5_15_15_0,SK,5,15,15,Wednesday,3,1499,1505.7413793103449,87333,297.81853419548105
300414,LH805,2 h 5 m,1799,2019-05-15T16:50:00Z,2019-05-15T18:55:00Z,2019-05-16T12:00:00Z,day,LH805_2019_5_15_16_50,LH,5,15,16,Wednesday,5,2265,2169.896551724138,125854,408.72054063721583
300420,LH809,2 h 10 m,5274,2019-05-16T04:05:00Z,2019-05-16T06:15:00Z,2019-05-16T12:00:00Z,day,LH809_2019_5_16_4_5,LH,5,16,4,Thursday,1,2651,2796.6271186440677,165001,949.2428180016755
300417,SK635,2 h 15 m,2499,2019-05-16T07:00:00Z,2019-05-16T09:15:00Z,2019-05-16T12:00:00Z,day,SK635_2019_5_16_7_0,SK,5,16,7,Thursday,3,2499,2126.135593220339,125442,531.9961906017076
300415,LH801,2 h 10 m,1799,2019-05-16T08:10:00Z,2019-05-16T10:20:00Z,2019-05-16T12:00:00Z,day,LH801_2019_5_16_8_10,LH,5,16,8,Thursday,7,1915,1961.6440677966102,115737,359.432635418457
300416,LH803,2 h 5 m,1799,2019-05-16T11:10:00Z,2019-05-16T13:15:00Z,2019-05-16T12:00:00Z,day,LH803_2019_5_16_11_10,LH,5,16,11,Thursday,3,3037,2836.7118644067796,167366,723.0647429124282
304180,SK637,2 h 15 m,4419,2019-05-16T12:35:00Z,2019-05-16T14:50:00Z,2019-05-17T12:00:00Z,day,SK637_2019_5_16_12_35,SK,5,16,12,Thursday,1,1499,2331.948275862069,135253,1431.4202053538372
304182,LH807,2 h 5 m,6482,2019-05-16T14:25:00Z,2019-05-16T16:30:00Z,2019-05-17T12:00:00Z,day,LH807_2019_5_16_14_25,LH,5,16,14,Thursday,1,2459,3637.9827586206898,211003,1964.2659134253918
304181,SK673,2 h 10 m,4419,2019-05-16T15:00:00Z,2019-05-16T17:10:00Z,2019-05-17T12:00:00Z,day,SK673_2019_5_16_15_0,SK,5,16,15,Thursday,1,1749,2589.5344827586205,150193,1360.2270478111723
304183,LH805,2 h 5 m,6482,2019-05-16T16:50:00Z,2019-05-16T18:55:00Z,2019-05-17T12:00:00Z,day,LH805_2019_5_16_16_50,LH,5,16,16,Thursday,1,4191,4592.6551724137935,266374,1483.5147046820484
304185,LH809,2 h 10 m,2270,2019-05-17T04:20:00Z,2019-05-17T06:30:00Z,2019-05-17T12:00:00Z,day,LH809_2019_5_17_4_20,LH,5,17,4,Friday,7,2266,2206.271186440678,130170,122.83291574308332
304187,SK635,2 h 15 m,4419,2019-05-17T07:00:00Z,2019-05-17T09:15:00Z,2019-05-17T12:00:00Z,day,SK635_2019_5_17_7_0,SK,5,17,7,Friday,1,1749,1923.8813559322034,113509,770.274963998991
304186,LH801,2 h 10 m,2270,2019-05-17T08:00:00Z,2019-05-17T10:10:00Z,2019-05-17T12:00:00Z,day,LH801_2019_5_17_8_0,LH,5,17,8,Friday,4,2268,2370.0677966101694,139834,172.03005595522532
304184,LH803,2 h 5 m,1300,2019-05-17T11:10:00Z,2019-05-17T13:15:00Z,2019-05-17T12:00:00Z,day,LH803_2019_5_17_11_10,LH,5,17,11,Friday,5,2265,2273.6833333333334,136421,369.60732675192
307916,SK637,2 h 15 m,4419,2019-05-17T12:35:00Z,2019-05-17T14:50:00Z,2019-05-18T12:00:00Z,day,SK637_2019_5_17_12_35,SK,5,17,12,Friday,1,1749,1899.1896551724137,110153,616.20512240126925
307918,LH807,2 h 5 m,6481,2019-05-17T14:25:00Z,2019-05-17T16:30:00Z,2019-05-18T12:00:00Z,day,LH807_2019_5_17_14_25,LH,5,17,14,Friday,1,2651,2950.0344827586205,171102,1064.7382178142611
307917,SK673,2 h 10 m,4419,2019-05-17T15:00:00Z,2019-05-17T17:10:00Z,2019-05-18T12:00:00Z,day,SK673_2019_5_17_15_0,SK,5,17,15,Friday,1,1499,1723.844827586207,99983,757.7343839048906
307919,LH805,2 h 5 m,6481,2019-05-17T16:50:00Z,2019-05-17T18:55:00Z,2019-05-18T12:00:00Z,day,LH805_2019_5_17_16_50,LH,5,17,16,Friday,1,2652.5,3073.3275862068967,178253,1090.8160857403325
307925,LH809,2 h 10 m,2269,2019-05-18T04:20:00Z,2019-05-18T06:30:00Z,2019-05-18T12:00:00Z,day,LH809_2019_5_18_4_20,LH,5,18,4,Saturday,1,1797,1814.593220338983,107061,284.70772179516916
307926,SK635,2 h 15 m,2499,2019-05-18T07:00:00Z,2019-05-18T09:15:00Z,2019-05-18T12:00:00Z,day,SK635_2019_5_18_7_0,SK,5,18,7,Saturday,3,1499,1526.6440677966102,90072,348.3313307119841
307922,LH801,2 h 10 m,1798,2019-05-18T08:00:00Z,2019-05-18T10:10:00Z,2019-05-18T12:00:00Z,day,LH801_2019_5_18_8_0,LH,5,18,8,Saturday,5,1799,1952.5254237288136,115199,270.61369310183454
307923,LH803,2 h 5 m,1798,2019-05-18T11:10:00Z,2019-05-18T13:15:00Z,2019-05-18T12:00:00Z,day,LH803_2019_5_18_11_10,LH,5,18,11,Saturday,3,1797,1782.5333333333333,106952,209.11901296133
311246,LH807,2 h 5 m,1798,2019-05-18T14:25:00Z,2019-05-18T16:30:00Z,2019-05-19T12:00:00Z,day,LH807_2019_5_18_14_25,LH,5,18,14,Saturday,1,1465,1522.7586206896551,88320,191.15331500306402
311244,SK673,2 h 10 m,1749,2019-05-18T15:00:00Z,2019-05-18T17:10:00Z,2019-05-19T12:00:00Z,day,SK673_2019_5_18_15_0,SK,5,18,15,Saturday,1,1499,1542.1206896551723,89443,200.954570897077
311247,LH805,2 h 5 m,1798,2019-05-18T16:50:00Z,2019-05-18T18:55:00Z,2019-05-19T12:00:00Z,day,LH805_2019_5_18_16_50,LH,5,18,16,Saturday,1,1465,1522.7586206896551,88320,191.15331500306402
311252,LH809,2 h 10 m,2269,2019-05-19T04:20:00Z,2019-05-19T06:30:00Z,2019-05-19T12:00:00Z,day,LH809_2019_5_19_4_20,LH,5,19,4,Sunday,1,1797,1788.2931034482758,103721,297.9903453411124
311254,SK635,2 h 15 m,2949,2019-05-19T07:00:00Z,2019-05-19T09:15:00Z,2019-05-19T12:00:00Z,day,SK635_2019_5_19_7_0,SK,5,19,7,Sunday,1,1329,1467.1525423728813,86562,411.28100191539164
311248,LH801,2 h 10 m,1798,2019-05-19T08:00:00Z,2019-05-19T10:10:00Z,2019-05-19T12:00:00Z,day,LH801_2019_5_19_8_0,LH,5,19,8,Sunday,2,3040,2949.491525423729,174020,599.6358772386544
311249,LH803,2 h 5 m,1798,2019-05-19T11:10:00Z,2019-05-19T13:15:00Z,2019-05-19T12:00:00Z,day,LH803_2019_5_19_11_10,LH,5,19,11,Sunday,5,3271.5,3356.3333333333335,201380,970.445776769479
315001,SK637,2 h 15 m,2499,2019-05-19T12:35:00Z,2019-05-19T14:50:00Z,2019-05-20T12:00:00Z,day,SK637_2019_5_19_12_35,SK,5,19,12,Sunday,1,1499,1642.9827586206898,95293,702.9531813258377
315000,LH807,2 h 5 m,1798,2019-05-19T14:25:00Z,2019-05-19T16:30:00Z,2019-05-20T12:00:00Z,day,LH807_2019_5_19_14_25,LH,5,19,14,Sunday,3,1796,1748.9827586206898,101441,152.30906844012472
315002,SK673,2 h 10 m,4419,2019-05-19T15:00:00Z,2019-05-19T17:10:00Z,2019-05-20T12:00:00Z,day,SK673_2019_5_19_15_0,SK,5,19,15,Sunday,1,1499,1855.7413793103449,107633,958.4889892263965
315003,LH805,2 h 5 m,4761,2019-05-19T16:50:00Z,2019-05-19T18:55:00Z,2019-05-20T12:00:00Z,day,LH805_2019_5_19_16_50,LH,5,19,16,Sunday,1,1799,1969.5689655172414,114235,562.3270607311105
315010,LH809,2 h 10 m,5271,2019-05-20T04:05:00Z,2019-05-20T06:15:00Z,2019-05-20T12:00:00Z,day,LH809_2019_5_20_4_5,LH,5,20,4,Monday,1,2654,3046.915254237288,179768,1104.1570554224425
315009,SK635,2 h 15 m,4419,2019-05-20T07:00:00Z,2019-05-20T09:15:00Z,2019-05-20T12:00:00Z,day,SK635_2019_5_20_7_0,SK,5,20,7,Monday,1,2499,2692.237288135593,158842,542.0093948474175
315011,LH801,2 h 10 m,5271,2019-05-20T08:10:00Z,2019-05-20T10:20:00Z,2019-05-20T12:00:00Z,day,LH801_2019_5_20_8_10,LH,5,20,8,Monday,1,2654,3027.915254237288,178647,972.7387622537112
315004,LH803,2 h 5 m,1798,2019-05-20T11:10:00Z,2019-05-20T13:15:00Z,2019-05-20T12:00:00Z,day,LH803_2019_5_20_11_10,LH,5,20,11,Monday,7,2269,2492.3898305084745,147051,471.3263389901236
317696,SK637,2 h 15 m,4419,2019-05-20T12:35:00Z,2019-05-20T14:50:00Z,2019-05-21T12:00:00Z,day,SK637_2019_5_20_12_35,SK,5,20,12,Monday,1,1749,1692.4655172413793,98163,625.2722134361495
