flightIdUnique,timeToDepartureDays,price,departure
LH805_2019_5_8_16_50,4.5,167.09027129999998,2019-05-08T16:50:00Z
SK637_2019_5_8_12_35,4.5,232.36426709999998,2019-05-08T12:35:00Z
SK673_2019_5_8_15_0,4.5,232.36426709999998,2019-05-08T15:00:00Z
SK635_2019_5_8_7_0,3.5,326.27699609999996,2019-05-08T07:00:00Z
LH809_2019_5_8_4_5,3.5,397.7808462,2019-05-08T04:05:00Z
LH801_2019_5_9_8_10,4.5,167.09027129999998,2019-05-09T08:10:00Z
LH803_2019_5_9_11_10,4.5,167.09027129999998,2019-05-09T11:10:00Z
SK635_2019_5_9_7_0,4.5,274.20657209999996,2019-05-09T07:00:00Z
SK637_2019_5_9_12_35,5.5,274.20657209999996,2019-05-09T12:35:00Z
LH809_2019_5_9_4_5,4.5,397.7808462,2019-05-09T04:05:00Z
LH807_2019_5_9_14_25,5.5,397.7808462,2019-05-09T14:25:00Z
LH805_2019_5_9_16_50,5.5,397.7808462,2019-05-09T16:50:00Z
SK673_2019_5_9_15_0,5.5,410.89143509999997,2019-05-09T15:00:00Z
LH803_2019_5_10_11_10,5.5,167.09027129999998,2019-05-10T11:10:00Z
LH809_2019_5_10_4_20,5.5,210.7922343,2019-05-10T04:20:00Z
LH801_2019_5_10_8_0,5.5,210.7922343,2019-05-10T08:00:00Z
SK635_2019_5_10_7_0,5.5,274.20657209999996,2019-05-10T07:00:00Z
SK637_2019_5_10_12_35,6.5,274.20657209999996,2019-05-10T12:35:00Z
LH807_2019_5_10_14_25,6.5,397.7808462,2019-05-10T14:25:00Z
LH805_2019_5_10_16_50,6.5,397.7808462,2019-05-10T16:50:00Z
SK673_2019_5_10_15_0,6.5,410.89143509999997,2019-05-10T15:00:00Z
SK673_2019_5_11_15_0,7.5,162.6270921,2019-05-11T15:00:00Z
LH805_2019_5_11_16_50,7.5,167.09027129999998,2019-05-11T16:50:00Z
SK635_2019_5_11_7_0,6.5,162.6270921,2019-05-11T07:00:00Z
LH801_2019_5_11_8_0,6.5,167.09027129999998,2019-05-11T08:00:00Z
LH803_2019_5_11_11_10,6.5,167.09027129999998,2019-05-11T11:10:00Z
LH807_2019_5_11_14_25,7.5,167.09027129999998,2019-05-11T14:25:00Z
LH809_2019_5_11_4_20,6.5,210.7922343,2019-05-11T04:20:00Z
SK635_2019_5_12_7_0,7.5,123.5742741,2019-05-12T07:00:00Z
LH809_2019_5_12_4_20,7.5,167.09027129999998,2019-05-12T04:20:00Z
LH801_2019_5_12_8_0,7.5,282.66801599999997,2019-05-12T08:00:00Z
LH805_2019_5_12_16_50,8.5,282.66801599999997,2019-05-12T16:50:00Z
LH803_2019_5_12_11_10,7.5,326.1840132,2019-05-12T11:10:00Z
LH807_2019_5_12_14_25,8.5,326.1840132,2019-05-12T14:25:00Z
SK637_2019_5_12_12_35,8.5,410.89143509999997,2019-05-12T12:35:00Z
SK673_2019_5_12_15_0,8.5,410.89143509999997,2019-05-12T15:00:00Z
LH807_2019_5_13_14_25,9.5,136.2199485,2019-05-13T14:25:00Z
LH805_2019_5_13_16_50,9.5,136.2199485,2019-05-13T16:50:00Z
SK673_2019_5_13_15_0,9.5,162.6270921,2019-05-13T15:00:00Z
SK637_2019_5_13_12_35,9.5,162.6270921,2019-05-13T12:35:00Z
LH803_2019_5_13_11_10,8.5,185.1289539,2019-05-13T11:10:00Z
SK635_2019_5_13_7_0,8.5,232.36426709999998,2019-05-13T07:00:00Z
LH809_2019_5_13_4_5,8.5,326.1840132,2019-05-13T04:05:00Z
LH801_2019_5_13_8_10,8.5,326.1840132,2019-05-13T08:10:00Z
LH801_2019_5_14_8_0,9.5,136.2199485,2019-05-14T08:00:00Z
LH803_2019_5_14_11_10,9.5,136.2199485,2019-05-14T11:10:00Z
LH807_2019_5_14_14_25,10.5,136.2199485,2019-05-14T14:25:00Z
LH805_2019_5_14_16_50,10.5,151.65510989999999,2019-05-14T16:50:00Z
SK673_2019_5_14_15_0,10.5,162.6270921,2019-05-14T15:00:00Z
SK637_2019_5_14_12_35,10.5,162.6270921,2019-05-14T12:35:00Z
SK635_2019_5_14_7_0,9.5,232.36426709999998,2019-05-14T07:00:00Z
LH809_2019_5_14_4_5,9.5,282.66801599999997,2019-05-14T04:05:00Z
LH801_2019_5_15_8_0,10.5,136.2199485,2019-05-15T08:00:00Z
LH807_2019_5_15_14_25,11.5,136.2199485,2019-05-15T14:25:00Z
SK635_2019_5_15_7_0,10.5,139.38136709999998,2019-05-15T07:00:00Z
SK637_2019_5_15_12_35,11.5,162.6270921,2019-05-15T12:35:00Z
SK673_2019_5_15_15_0,11.5,162.6270921,2019-05-15T15:00:00Z
LH803_2019_5_15_11_15,10.5,167.09027129999998,2019-05-15T11:15:00Z
LH805_2019_5_15_16_50,11.5,210.7922343,2019-05-15T16:50:00Z
LH809_2019_5_15_4_5,10.5,282.66801599999997,2019-05-15T04:05:00Z
SK637_2019_5_16_12_35,12.5,162.6270921,2019-05-16T12:35:00Z
SK673_2019_5_16_15_0,12.5,162.6270921,2019-05-16T15:00:00Z
LH801_2019_5_16_8_10,11.5,210.7922343,2019-05-16T08:10:00Z
SK635_2019_5_16_7_0,11.5,232.36426709999998,2019-05-16T07:00:00Z
LH809_2019_5_16_4_5,11.5,246.77661659999998,2019-05-16T04:05:00Z
LH803_2019_5_16_11_10,11.5,326.1840132,2019-05-16T11:10:00Z
LH807_2019_5_16_14_25,12.5,397.7808462,2019-05-16T14:25:00Z
LH805_2019_5_16_16_50,12.5,397.7808462,2019-05-16T16:50:00Z
SK673_2019_5_17_15_0,13.5,139.38136709999998,2019-05-17T15:00:00Z
SK635_2019_5_17_7_0,12.5,162.6270921,2019-05-17T07:00:00Z
SK637_2019_5_17_12_35,13.5,162.6270921,2019-05-17T12:35:00Z
LH809_2019_5_17_4_20,12.5,210.7922343,2019-05-17T04:20:00Z
LH801_2019_5_17_8_0,12.5,210.7922343,2019-05-17T08:00:00Z
LH803_2019_5_17_11_10,12.5,210.7922343,2019-05-17T11:10:00Z
LH807_2019_5_17_14_25,13.5,210.7922343,2019-05-17T14:25:00Z
LH805_2019_5_17_16_50,13.5,246.77661659999998,2019-05-17T16:50:00Z
SK673_2019_5_18_15_0,14.5,123.5742741,2019-05-18T15:00:00Z
LH807_2019_5_18_14_25,14.5,136.2199485,2019-05-18T14:25:00Z
LH805_2019_5_18_16_50,14.5,136.2199485,2019-05-18T16:50:00Z
LH803_2019_5_18_11_10,13.5,151.65510989999999,2019-05-18T11:10:00Z
SK635_2019_5_18_7_0,13.5,162.6270921,2019-05-18T07:00:00Z
LH809_2019_5_18_4_20,13.5,167.09027129999998,2019-05-18T04:20:00Z
LH801_2019_5_18_8_0,13.5,210.7922343,2019-05-18T08:00:00Z
SK635_2019_5_19_7_0,14.5,123.5742741,2019-05-19T07:00:00Z
SK637_2019_5_19_12_35,15.5,139.38136709999998,2019-05-19T12:35:00Z
SK673_2019_5_19_15_0,15.5,139.38136709999998,2019-05-19T15:00:00Z
LH807_2019_5_19_14_25,15.5,151.65510989999999,2019-05-19T14:25:00Z
LH809_2019_5_19_4_20,14.5,167.09027129999998,2019-05-19T04:20:00Z
LH805_2019_5_19_16_50,15.5,167.09027129999998,2019-05-19T16:50:00Z
LH801_2019_5_19_8_0,14.5,282.66801599999997,2019-05-19T08:00:00Z
LH803_2019_5_19_11_10,14.5,326.1840132,2019-05-19T11:10:00Z
SK637_2019_5_20_12_35,16.5,67.7845341,2019-05-20T12:35:00Z
LH807_2019_5_20_14_25,16.5,136.2199485,2019-05-20T14:25:00Z
LH805_2019_5_20_16_50,16.5,136.2199485,2019-05-20T16:50:00Z
SK673_2019_5_20_15_0,16.5,139.38136709999998,2019-05-20T15:00:00Z
SK635_2019_5_20_7_0,15.5,232.36426709999998,2019-05-20T07:00:00Z
LH809_2019_5_20_4_5,15.5,246.77661659999998,2019-05-20T04:05:00Z
LH801_2019_5_20_8_10,15.5,246.77661659999998,2019-05-20T08:10:00Z
LH803_2019_5_20_11_10,15.5,246.77661659999998,2019-05-20T11:10:00Z
SK635_2019_5_21_7_0,16.5,67.7845341,2019-05-21T07:00:00Z
SK637_2019_5_21_12_35,17.5,67.7845341,2019-05-21T12:35:00Z
SK673_2019_5_21_15_0,17.5,67.7845341,2019-05-21T15:00:00Z
LH801_2019_5_21_8_0,16.5,136.2199485,2019-05-21T08:00:00Z
LH807_2019_5_21_14_25,17.5,136.2199485,2019-05-21T14:25:00Z
LH805_2019_5_21_16_50,17.5,136.2199485,2019-05-21T16:50:00Z
LH809_2019_5_21_4_5,16.5,167.09027129999998,2019-05-21T04:05:00Z
LH803_2019_5_21_11_10,16.5,167.09027129999998,2019-05-21T11:10:00Z
SK635_2019_5_22_7_0,17.5,58.48624409999999,2019-05-22T07:00:00Z
SK673_2019_5_22_15_0,18.5,67.7845341,2019-05-22T15:00:00Z
SK637_2019_5_22_12_35,18.5,90.1004301,2019-05-22T12:35:00Z
LH807_2019_5_22_14_25,18.5,136.2199485,2019-05-22T14:25:00Z
LH801_2019_5_22_8_0,17.5,136.2199485,2019-05-22T08:00:00Z
LH805_2019_5_22_16_50,18.5,151.65510989999999,2019-05-22T16:50:00Z
LH809_2019_5_22_4_5,17.5,167.09027129999998,2019-05-22T04:05:00Z
LH803_2019_5_22_11_15,17.5,282.66801599999997,2019-05-22T11:15:00Z
SK635_2019_5_23_7_0,18.5,67.7845341,2019-05-23T07:00:00Z
SK637_2019_5_23_12_35,19.5,67.7845341,2019-05-23T12:35:00Z
LH801_2019_5_23_8_10,18.5,136.2199485,2019-05-23T08:10:00Z
SK673_2019_5_23_15_0,19.5,139.38136709999998,2019-05-23T15:00:00Z
LH809_2019_5_23_4_5,18.5,167.09027129999998,2019-05-23T04:05:00Z
LH803_2019_5_23_11_10,18.5,167.09027129999998,2019-05-23T11:10:00Z
LH807_2019_5_23_14_25,19.5,246.77661659999998,2019-05-23T14:25:00Z
LH805_2019_5_23_16_50,19.5,246.77661659999998,2019-05-23T16:50:00Z
SK637_2019_5_24_12_35,20.5,139.38136709999998,2019-05-24T12:35:00Z
SK635_2019_5_24_7_0,19.5,162.6270921,2019-05-24T07:00:00Z
SK673_2019_5_24_15_0,20.5,162.6270921,2019-05-24T15:00:00Z
LH809_2019_5_24_4_20,19.5,210.7922343,2019-05-24T04:20:00Z
LH801_2019_5_24_8_0,19.5,210.7922343,2019-05-24T08:00:00Z
LH803_2019_5_24_11_10,19.5,210.7922343,2019-05-24T11:10:00Z
LH805_2019_5_24_16_50,20.5,246.77661659999998,2019-05-24T16:50:00Z
LH805_2019_5_25_16_50,21.5,120.78478709999999,2019-05-25T16:50:00Z
SK673_2019_5_25_15_0,21.5,139.38136709999998,2019-05-25T15:00:00Z
LH809_2019_5_25_4_20,20.5,136.2199485,2019-05-25T04:20:00Z
SK635_2019_5_25_7_0,20.5,139.38136709999998,2019-05-25T07:00:00Z
LH803_2019_5_25_11_10,20.5,167.09027129999998,2019-05-25T11:10:00Z
LH807_2019_5_25_14_25,21.5,167.09027129999998,2019-05-25T14:25:00Z
LH801_2019_5_25_8_0,20.5,210.7922343,2019-05-25T08:00:00Z
SK635_2019_5_26_7_0,21.5,90.1004301,2019-05-26T07:00:00Z
SK637_2019_5_26_12_35,22.5,123.5742741,2019-05-26T12:35:00Z
LH805_2019_5_26_16_50,22.5,136.2199485,2019-05-26T16:50:00Z
LH809_2019_5_26_4_20,21.5,136.2199485,2019-05-26T04:20:00Z
LH807_2019_5_26_14_25,22.5,136.2199485,2019-05-26T14:25:00Z
SK673_2019_5_26_15_0,22.5,139.38136709999998,2019-05-26T15:00:00Z
LH803_2019_5_26_11_10,21.5,167.09027129999998,2019-05-26T11:10:00Z
LH801_2019_5_26_8_0,21.5,185.1289539,2019-05-26T08:00:00Z
SK637_2019_5_27_12_35,23.5,67.7845341,2019-05-27T12:35:00Z
SK673_2019_5_27_15_0,23.5,67.7845341,2019-05-27T15:00:00Z
LH807_2019_5_27_14_25,23.5,136.2199485,2019-05-27T14:25:00Z
LH803_2019_5_27_11_10,22.5,151.65510989999999,2019-05-27T11:10:00Z
SK635_2019_5_27_7_0,22.5,162.6270921,2019-05-27T07:00:00Z
LH809_2019_5_27_4_5,22.5,185.1289539,2019-05-27T04:05:00Z
LH801_2019_5_27_8_10,22.5,185.1289539,2019-05-27T08:10:00Z
LH805_2019_5_27_16_50,23.5,210.7922343,2019-05-27T16:50:00Z
SK635_2019_5_28_7_0,23.5,67.7845341,2019-05-28T07:00:00Z
SK637_2019_5_28_12_35,24.5,67.7845341,2019-05-28T12:35:00Z
LH805_2019_5_28_16_50,24.5,120.78478709999999,2019-05-28T16:50:00Z
LH807_2019_5_28_14_25,24.5,120.78478709999999,2019-05-28T14:25:00Z
LH803_2019_5_28_11_10,23.5,136.2199485,2019-05-28T11:10:00Z
SK673_2019_5_28_15_0,24.5,139.38136709999998,2019-05-28T15:00:00Z
LH801_2019_5_28_8_0,23.5,151.65510989999999,2019-05-28T08:00:00Z
LH809_2019_5_28_4_5,23.5,167.09027129999998,2019-05-28T04:05:00Z
LH801_2019_5_29_8_0,24.5,167.09027129999998,2019-05-29T08:00:00Z
LH809_2019_5_29_4_5,24.5,185.1289539,2019-05-29T04:05:00Z
LH807_2019_5_29_14_25,25.5,210.7922343,2019-05-29T14:25:00Z
SK673_2019_5_29_15_0,25.5,232.36426709999998,2019-05-29T15:00:00Z
SK635_2019_5_29_7_0,24.5,232.36426709999998,2019-05-29T07:00:00Z
SK637_2019_5_29_12_35,25.5,232.36426709999998,2019-05-29T12:35:00Z
LH803_2019_5_29_11_15,24.5,282.66801599999997,2019-05-29T11:15:00Z
LH805_2019_5_29_16_50,25.5,397.7808462,2019-05-29T16:50:00Z
SK637_2019_5_30_12_35,26.5,162.6270921,2019-05-30T12:35:00Z
LH807_2019_5_30_14_25,26.5,185.1289539,2019-05-30T14:25:00Z
LH809_2019_5_30_4_5,25.5,185.1289539,2019-05-30T04:05:00Z
LH801_2019_5_30_8_10,25.5,185.1289539,2019-05-30T08:10:00Z
LH803_2019_5_30_11_10,25.5,210.7922343,2019-05-30T11:10:00Z
SK635_2019_5_30_7_0,25.5,326.27699609999996,2019-05-30T07:00:00Z
SK637_2019_5_31_12_35,27.5,139.38136709999998,2019-05-31T12:35:00Z
LH805_2019_5_31_16_50,27.5,151.65510989999999,2019-05-31T16:50:00Z
LH809_2019_5_31_4_20,26.5,167.09027129999998,2019-05-31T04:20:00Z
LH803_2019_5_31_11_10,26.5,167.09027129999998,2019-05-31T11:10:00Z
LH807_2019_5_31_14_25,27.5,185.1289539,2019-05-31T14:25:00Z
LH801_2019_5_31_8_0,26.5,210.7922343,2019-05-31T08:00:00Z
SK673_2019_6_1_15_0,28.5,139.38136709999998,2019-06-01T15:00:00Z
SK635_2019_6_1_7_0,27.5,162.6270921,2019-06-01T07:00:00Z
LH803_2019_6_1_11_10,27.5,167.09027129999998,2019-06-01T11:10:00Z
LH807_2019_6_1_14_25,28.5,167.09027129999998,2019-06-01T14:25:00Z
LH805_2019_6_1_16_50,28.5,167.09027129999998,2019-06-01T16:50:00Z
LH801_2019_6_1_8_0,27.5,210.7922343,2019-06-01T08:00:00Z
LH809_2019_6_2_4_20,28.5,151.65510989999999,2019-06-02T04:20:00Z
SK635_2019_6_2_7_0,28.5,232.36426709999998,2019-06-02T07:00:00Z
SK637_2019_6_2_12_35,29.5,232.36426709999998,2019-06-02T12:35:00Z
LH805_2019_6_2_16_50,29.5,246.77661659999998,2019-06-02T16:50:00Z
LH801_2019_6_2_8_0,28.5,282.66801599999997,2019-06-02T08:00:00Z
LH807_2019_6_2_14_25,29.5,282.66801599999997,2019-06-02T14:25:00Z
LH803_2019_6_2_11_10,28.5,326.1840132,2019-06-02T11:10:00Z
SK635_2019_6_3_7_0,29.5,162.6270921,2019-06-03T07:00:00Z
LH803_2019_6_3_11_10,29.5,167.09027129999998,2019-06-03T11:10:00Z
LH801_2019_6_3_8_10,29.5,185.1289539,2019-06-03T08:10:00Z
LH809_2019_6_3_4_5,29.5,210.7922343,2019-06-03T04:05:00Z
LH805_2019_5_5_16_50,1,167.09027129999998,2019-05-05T16:50:00Z
LH807_2019_5_5_14_25,1,210.7922343,2019-05-05T14:25:00Z
SK637_2019_5_5_12_35,1,232.36426709999998,2019-05-05T12:35:00Z
SK673_2019_5_5_15_0,1,232.36426709999998,2019-05-05T15:00:00Z
LH807_2019_5_6_14_25,2,167.09027129999998,2019-05-06T14:25:00Z
LH805_2019_5_6_16_50,2,167.09027129999998,2019-05-06T16:50:00Z
LH803_2019_5_6_11_10,1,185.1289539,2019-05-06T11:10:00Z
SK635_2019_5_6_7_0,1,410.89143509999997,2019-05-06T07:00:00Z
SK637_2019_5_6_12_35,2,410.89143509999997,2019-05-06T12:35:00Z
SK673_2019_5_6_15_0,2,410.89143509999997,2019-05-06T15:00:00Z
LH801_2019_5_6_8_10,1,489.8339172,2019-05-06T08:10:00Z
LH809_2019_5_6_4_5,1,602.3432262,2019-05-06T04:05:00Z
LH801_2019_5_7_8_0,2,167.09027129999998,2019-05-07T08:00:00Z
LH803_2019_5_7_11_10,2,167.09027129999998,2019-05-07T11:10:00Z
LH807_2019_5_7_14_25,3,167.09027129999998,2019-05-07T14:25:00Z
SK673_2019_5_7_15_0,3,232.36426709999998,2019-05-07T15:00:00Z
SK637_2019_5_7_12_35,3,274.20657209999996,2019-05-07T12:35:00Z
LH809_2019_5_7_4_5,2,397.7808462,2019-05-07T04:05:00Z
LH805_2019_5_7_16_50,3,397.7808462,2019-05-07T16:50:00Z
SK635_2019_5_7_7_0,2,410.89143509999997,2019-05-07T07:00:00Z
LH801_2019_5_8_8_0,3,167.09027129999998,2019-05-08T08:00:00Z
LH803_2019_5_8_11_15,3,167.09027129999998,2019-05-08T11:15:00Z
LH807_2019_5_8_14_25,4,167.09027129999998,2019-05-08T14:25:00Z
LH805_2019_5_8_16_50,4,167.09027129999998,2019-05-08T16:50:00Z
SK637_2019_5_8_12_35,4,232.36426709999998,2019-05-08T12:35:00Z
SK673_2019_5_8_15_0,4,232.36426709999998,2019-05-08T15:00:00Z
SK635_2019_5_8_7_0,3,326.27699609999996,2019-05-08T07:00:00Z
LH809_2019_5_8_4_5,3,397.7808462,2019-05-08T04:05:00Z
LH801_2019_5_9_8_10,4,167.09027129999998,2019-05-09T08:10:00Z
LH803_2019_5_9_11_10,4,167.09027129999998,2019-05-09T11:10:00Z
SK635_2019_5_9_7_0,4,274.20657209999996,2019-05-09T07:00:00Z
SK637_2019_5_9_12_35,5,274.20657209999996,2019-05-09T12:35:00Z
LH809_2019_5_9_4_5,4,397.7808462,2019-05-09T04:05:00Z
LH807_2019_5_9_14_25,5,397.7808462,2019-05-09T14:25:00Z
LH805_2019_5_9_16_50,5,397.7808462,2019-05-09T16:50:00Z
SK673_2019_5_9_15_0,5,410.89143509999997,2019-05-09T15:00:00Z
LH803_2019_5_10_11_10,5,167.09027129999998,2019-05-10T11:10:00Z
LH809_2019_5_10_4_20,5,210.7922343,2019-05-10T04:20:00Z
LH801_2019_5_10_8_0,5,210.7922343,2019-05-10T08:00:00Z
SK635_2019_5_10_7_0,5,274.20657209999996,2019-05-10T07:00:00Z
SK637_2019_5_10_12_35,6,274.20657209999996,2019-05-10T12:35:00Z
LH807_2019_5_10_14_25,6,397.7808462,2019-05-10T14:25:00Z
LH805_2019_5_10_16_50,6,397.7808462,2019-05-10T16:50:00Z
SK673_2019_5_10_15_0,6,410.89143509999997,2019-05-10T15:00:00Z
SK673_2019_5_11_15_0,7,162.6270921,2019-05-11T15:00:00Z
LH805_2019_5_11_16_50,7,167.09027129999998,2019-05-11T16:50:00Z
SK635_2019_5_11_7_0,6,162.6270921,2019-05-11T07:00:00Z
LH801_2019_5_11_8_0,6,167.09027129999998,2019-05-11T08:00:00Z
LH803_2019_5_11_11_10,6,167.09027129999998,2019-05-11T11:10:00Z
LH807_2019_5_11_14_25,7,167.09027129999998,2019-05-11T14:25:00Z
LH809_2019_5_11_4_20,6,210.7922343,2019-05-11T04:20:00Z
SK635_2019_5_12_7_0,7,162.6270921,2019-05-12T07:00:00Z
LH809_2019_5_12_4_20,7,210.7922343,2019-05-12T04:20:00Z
LH801_2019_5_12_8_0,7,282.66801599999997,2019-05-12T08:00:00Z
LH807_2019_5_12_14_25,8,326.1840132,2019-05-12T14:25:00Z
LH805_2019_5_12_16_50,8,326.1840132,2019-05-12T16:50:00Z
LH803_2019_5_12_11_10,7,381.78778739999996,2019-05-12T11:10:00Z
SK637_2019_5_12_12_35,8,410.89143509999997,2019-05-12T12:35:00Z
SK673_2019_5_12_15_0,8,410.89143509999997,2019-05-12T15:00:00Z
SK637_2019_5_13_12_35,9,162.6270921,2019-05-13T12:35:00Z
SK673_2019_5_13_15_0,9,162.6270921,2019-05-13T15:00:00Z
LH803_2019_5_13_11_10,8,167.09027129999998,2019-05-13T11:10:00Z
LH807_2019_5_13_14_25,9,167.09027129999998,2019-05-13T14:25:00Z
LH805_2019_5_13_16_50,9,167.09027129999998,2019-05-13T16:50:00Z
SK635_2019_5_13_7_0,8,232.36426709999998,2019-05-13T07:00:00Z
LH809_2019_5_13_4_5,8,326.1840132,2019-05-13T04:05:00Z
LH801_2019_5_13_8_10,8,326.1840132,2019-05-13T08:10:00Z
LH801_2019_5_14_8_0,9,136.2199485,2019-05-14T08:00:00Z
LH803_2019_5_14_11_10,9,136.2199485,2019-05-14T11:10:00Z
LH807_2019_5_14_14_25,10,136.2199485,2019-05-14T14:25:00Z
LH805_2019_5_14_16_50,10,136.2199485,2019-05-14T16:50:00Z
SK673_2019_5_14_15_0,10,162.6270921,2019-05-14T15:00:00Z
SK637_2019_5_14_12_35,10,162.6270921,2019-05-14T12:35:00Z
SK635_2019_5_14_7_0,9,232.36426709999998,2019-05-14T07:00:00Z
LH809_2019_5_14_4_5,9,282.66801599999997,2019-05-14T04:05:00Z
LH801_2019_5_15_8_0,10,136.2199485,2019-05-15T08:00:00Z
LH807_2019_5_15_14_25,11,136.2199485,2019-05-15T14:25:00Z
SK673_2019_5_15_15_0,11,162.6270921,2019-05-15T15:00:00Z
SK635_2019_5_15_7_0,10,162.6270921,2019-05-15T07:00:00Z
SK637_2019_5_15_12_35,11,162.6270921,2019-05-15T12:35:00Z
LH803_2019_5_15_11_15,10,167.09027129999998,2019-05-15T11:15:00Z
LH805_2019_5_15_16_50,11,210.7922343,2019-05-15T16:50:00Z
LH809_2019_5_15_4_5,10,282.66801599999997,2019-05-15T04:05:00Z
SK637_2019_5_16_12_35,12,162.6270921,2019-05-16T12:35:00Z
SK673_2019_5_16_15_0,12,162.6270921,2019-05-16T15:00:00Z
LH801_2019_5_16_8_10,11,210.7922343,2019-05-16T08:10:00Z
SK635_2019_5_16_7_0,11,232.36426709999998,2019-05-16T07:00:00Z
LH809_2019_5_16_4_5,11,246.77661659999998,2019-05-16T04:05:00Z
LH803_2019_5_16_11_10,11,326.1840132,2019-05-16T11:10:00Z
LH807_2019_5_16_14_25,12,397.7808462,2019-05-16T14:25:00Z
LH805_2019_5_16_16_50,12,397.7808462,2019-05-16T16:50:00Z
SK673_2019_5_17_15_0,13,139.38136709999998,2019-05-17T15:00:00Z
SK635_2019_5_17_7_0,12,162.6270921,2019-05-17T07:00:00Z
SK637_2019_5_17_12_35,13,162.6270921,2019-05-17T12:35:00Z
LH809_2019_5_17_4_20,12,210.7922343,2019-05-17T04:20:00Z
LH801_2019_5_17_8_0,12,210.7922343,2019-05-17T08:00:00Z
LH803_2019_5_17_11_10,12,210.7922343,2019-05-17T11:10:00Z
LH807_2019_5_17_14_25,13,246.77661659999998,2019-05-17T14:25:00Z
LH805_2019_5_17_16_50,13,246.77661659999998,2019-05-17T16:50:00Z
LH807_2019_5_18_14_25,14,136.2199485,2019-05-18T14:25:00Z
LH805_2019_5_18_16_50,14,136.2199485,2019-05-18T16:50:00Z
SK673_2019_5_18_15_0,14,162.6270921,2019-05-18T15:00:00Z
SK635_2019_5_18_7_0,13,162.6270921,2019-05-18T07:00:00Z
LH809_2019_5_18_4_20,13,167.09027129999998,2019-05-18T04:20:00Z
LH803_2019_5_18_11_10,13,167.09027129999998,2019-05-18T11:10:00Z
LH801_2019_5_18_8_0,13,210.7922343,2019-05-18T08:00:00Z
SK635_2019_5_19_7_0,14,123.5742741,2019-05-19T07:00:00Z
SK637_2019_5_19_12_35,15,139.38136709999998,2019-05-19T12:35:00Z
SK673_2019_5_19_15_0,15,139.38136709999998,2019-05-19T15:00:00Z
LH807_2019_5_19_14_25,15,151.65510989999999,2019-05-19T14:25:00Z
LH809_2019_5_19_4_20,14,167.09027129999998,2019-05-19T04:20:00Z
LH805_2019_5_19_16_50,15,167.09027129999998,2019-05-19T16:50:00Z
LH801_2019_5_19_8_0,14,282.66801599999997,2019-05-19T08:00:00Z
LH803_2019_5_19_11_10,14,326.1840132,2019-05-19T11:10:00Z
SK637_2019_5_20_12_35,16,67.7845341,2019-05-20T12:35:00Z
LH807_2019_5_20_14_25,16,136.2199485,2019-05-20T14:25:00Z
LH805_2019_5_20_16_50,16,136.2199485,2019-05-20T16:50:00Z
SK673_2019_5_20_15_0,16,139.38136709999998,2019-05-20T15:00:00Z
SK635_2019_5_20_7_0,15,232.36426709999998,2019-05-20T07:00:00Z
LH809_2019_5_20_4_5,15,246.77661659999998,2019-05-20T04:05:00Z
LH801_2019_5_20_8_10,15,246.77661659999998,2019-05-20T08:10:00Z
LH803_2019_5_20_11_10,15,246.77661659999998,2019-05-20T11:10:00Z
SK635_2019_5_21_7_0,16,67.7845341,2019-05-21T07:00:00Z
SK637_2019_5_21_12_35,17,67.7845341,2019-05-21T12:35:00Z
SK673_2019_5_21_15_0,17,67.7845341,2019-05-21T15:00:00Z
LH801_2019_5_21_8_0,16,136.2199485,2019-05-21T08:00:00Z
LH807_2019_5_21_14_25,17,136.2199485,2019-05-21T14:25:00Z
LH805_2019_5_21_16_50,17,136.2199485,2019-05-21T16:50:00Z
LH809_2019_5_21_4_5,16,167.09027129999998,2019-05-21T04:05:00Z
LH803_2019_5_21_11_10,16,167.09027129999998,2019-05-21T11:10:00Z
SK635_2019_5_22_7_0,17,58.48624409999999,2019-05-22T07:00:00Z
SK673_2019_5_22_15_0,18,67.7845341,2019-05-22T15:00:00Z
SK637_2019_5_22_12_35,18,90.1004301,2019-05-22T12:35:00Z
LH807_2019_5_22_14_25,18,136.2199485,2019-05-22T14:25:00Z
LH801_2019_5_22_8_0,17,136.2199485,2019-05-22T08:00:00Z
LH805_2019_5_22_16_50,18,151.65510989999999,2019-05-22T16:50:00Z
LH809_2019_5_22_4_5,17,167.09027129999998,2019-05-22T04:05:00Z
LH803_2019_5_22_11_15,17,282.66801599999997,2019-05-22T11:15:00Z
SK635_2019_5_23_7_0,18,67.7845341,2019-05-23T07:00:00Z
SK637_2019_5_23_12_35,19,67.7845341,2019-05-23T12:35:00Z
LH801_2019_5_23_8_10,18,136.2199485,2019-05-23T08:10:00Z
SK673_2019_5_23_15_0,19,139.38136709999998,2019-05-23T15:00:00Z
LH809_2019_5_23_4_5,18,167.09027129999998,2019-05-23T04:05:00Z
LH803_2019_5_23_11_10,18,167.09027129999998,2019-05-23T11:10:00Z
LH807_2019_5_23_14_25,19,246.77661659999998,2019-05-23T14:25:00Z
LH805_2019_5_23_16_50,19,246.77661659999998,2019-05-23T16:50:00Z
SK637_2019_5_24_12_35,20,139.38136709999998,2019-05-24T12:35:00Z
SK635_2019_5_24_7_0,19,162.6270921,2019-05-24T07:00:00Z
SK673_2019_5_24_15_0,20,162.6270921,2019-05-24T15:00:00Z
LH809_2019_5_24_4_20,19,167.09027129999998,2019-05-24T04:20:00Z
